Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product Name,Sales,Units,Gross Profit,Cost,Factory,Latitude,Longitude,Shipping_Delay_Days,Profit_Margin,Price_per_Unit,Cost_per_Unit,Units_Outlier,Profit_Margin_Outlier
2024-12-25,2030-06-21,Second Class,114055,United States,Huntsville,Alabama,35810,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot'S O' Nuts,32.881893,-111.768036,2004,0.7134670487106017,3.49,1.0,False,False
2024-12-25,2030-06-21,Second Class,114055,United States,Huntsville,Alabama,35810,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy'S,32.076176,-81.088371,2004,0.6533333333333334,3.75,1.3,False,False
2022-06-09,2027-12-07,Standard Class,101868,United States,Miami,Florida,33178,Chocolate,Gulf,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy'S,32.076176,-81.088371,2007,0.6492307692307693,3.25,1.14,False,False
2022-06-09,2027-12-07,Standard Class,101868,United States,Miami,Florida,33178,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy'S,32.076176,-81.088371,2007,0.6533333333333333,3.75,1.3,False,False
2022-06-09,2027-12-07,Standard Class,101868,United States,Miami,Florida,33178,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy'S,32.076176,-81.088371,2007,0.6533333333333333,3.75,1.3,False,False
2023-04-23,2028-10-16,First Class,124149,United States,Lancaster,Ohio,43130,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,Lot'S O' Nuts,32.881893,-111.768036,2003,0.6666666666666666,3.6,1.2,False,False
2023-04-23,2028-10-16,First Class,124149,United States,Lancaster,Ohio,43130,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy'S,32.076176,-81.088371,2003,0.6533333333333334,3.75,1.3,False,False
2023-04-23,2028-10-16,First Class,124149,United States,Lancaster,Ohio,43130,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot'S O' Nuts,32.881893,-111.768036,2003,0.6666666666666666,3.6,1.2,False,False
2023-06-24,2028-12-16,Second Class,100300,United States,San Diego,California,92037,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy'S,32.076176,-81.088371,2002,0.6533333333333333,3.75,1.3,False,False
2023-06-24,2028-12-16,Second Class,100300,United States,San Diego,California,92037,Chocolate,Pacific,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,Lot'S O' Nuts,32.881893,-111.768036,2002,0.6666666666666666,3.6,1.2,False,False
2023-06-24,2028-12-16,Second Class,100300,United States,San Diego,California,92037,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy'S,32.076176,-81.088371,2002,0.6533333333333334,3.75,1.3,False,False
2023-07-07,2029-01-02,Standard Class,106397,United States,Orem,Utah,84057,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot'S O' Nuts,32.881893,-111.768036,2006,0.6944444444444444,3.6,1.1,False,False
2023-07-07,2029-01-02,Standard Class,106397,United States,Orem,Utah,84057,Chocolate,Pacific,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy'S,32.076176,-81.088371,2006,0.6492307692307692,3.25,1.14,False,False
2023-11-07,2029-05-03,Standard Class,113817,United States,Seattle,Washington,98115,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy'S,32.076176,-81.088371,2004,0.6533333333333334,3.75,1.3,False,False
2024-03-11,2029-09-07,Standard Class,147291,United States,Detroit,Michigan,48227,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot'S O' Nuts,32.881893,-111.768036,2006,0.7134670487106017,3.49,1.0,False,False
2024-12-08,2030-06-03,First Class,131961,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot'S O' Nuts,32.881893,-111.768036,2003,0.7134670487106017,3.49,1.0,False,False
2024-12-08,2030-06-03,First Class,131961,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot'S O' Nuts,32.881893,-111.768036,2003,0.6944444444444444,3.6,1.1,False,False
2021-11-18,2027-05-16,Standard Class,161032,United States,Franklin,Wisconsin,53132,Chocolate,Interior,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot'S O' Nuts,32.881893,-111.768036,2005,0.6666666666666666,3.6,1.2,False,False
2022-12-18,2028-06-13,Standard Class,107468,United States,Louisville,Colorado,80027,Chocolate,Pacific,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy'S,32.076176,-81.088371,2004,0.6492307692307692,3.25,1.14,False,False
2023-05-14,2028-11-08,Standard Class,148901,United States,Jacksonville,Florida,32216,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy'S,32.076176,-81.088371,2005,0.6533333333333333,3.75,1.3,False,False
2023-05-14,2028-11-08,Standard Class,148901,United States,Jacksonville,Florida,32216,Chocolate,Gulf,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot'S O' Nuts,32.881893,-111.768036,2005,0.6666666666666666,3.6,1.2,False,False
2023-05-14,2028-11-08,Standard Class,148901,United States,Jacksonville,Florida,32216,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy'S,32.076176,-81.088371,2005,0.6533333333333333,3.75,1.3,False,False
2023-05-14,2028-11-08,Standard Class,148901,United States,Jacksonville,Florida,32216,Chocolate,Gulf,Wonka Bar - Milk Chocolate,26.0,8,16.88,9.12,Wicked Choccy'S,32.076176,-81.088371,2005,0.6492307692307692,3.25,1.14,False,False
2023-05-14,2028-11-08,Standard Class,148901,United States,Jacksonville,Florida,32216,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy'S,32.076176,-81.088371,2005,0.6533333333333334,3.75,1.3,False,False
2023-05-14,2028-11-08,Standard Class,148901,United States,Jacksonville,Florida,32216,Chocolate,Gulf,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,Wicked Choccy'S,32.076176,-81.088371,2005,0.6492307692307693,3.25,1.14,False,False
2023-05-14,2028-11-08,Standard Class,148901,United States,Jacksonville,Florida,32216,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy'S,32.076176,-81.088371,2005,0.6533333333333333,3.75,1.3,False,False
2023-09-24,2029-03-18,First Class,132479,United States,Rockford,Illinois,61107,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,Wicked Choccy'S,32.076176,-81.088371,2002,0.6533333333333333,3.75,1.3,False,False
2023-10-21,2029-04-12,Same Day,155516,United States,Manchester,Connecticut,06040,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy'S,32.076176,-81.088371,2000,0.6533333333333334,3.75,1.3,False,False
2023-10-21,2029-04-12,Same Day,155516,United States,Manchester,Connecticut,06040,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot'S O' Nuts,32.881893,-111.768036,2000,0.6944444444444444,3.6,1.1,False,False
2023-10-21,2029-04-12,Same Day,155516,United States,Manchester,Connecticut,06040,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,Wicked Choccy'S,32.076176,-81.088371,2000,0.6492307692307692,3.25,1.1400000000000001,False,False
2023-10-21,2029-04-12,Same Day,155516,United States,Manchester,Connecticut,06040,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot'S O' Nuts,32.881893,-111.768036,2000,0.6944444444444444,3.6,1.1,False,False
2024-06-16,2029-12-12,Standard Class,132206,United States,Chicago,Illinois,60653,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,Lot'S O' Nuts,32.881893,-111.768036,2005,0.6944444444444444,3.6,1.1,False,False
2024-08-13,2030-02-10,Standard Class,100580,United States,San Diego,California,92037,Chocolate,Pacific,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot'S O' Nuts,32.881893,-111.768036,2007,0.6666666666666666,3.6,1.2,False,False
2024-12-02,2030-05-30,Standard Class,164917,United States,Miami,Florida,33180,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot'S O' Nuts,32.881893,-111.768036,2005,0.6944444444444444,3.6,1.1,False,False
2021-12-19,2027-06-17,Standard Class,150574,United States,Jacksonville,Florida,32216,Chocolate,Gulf,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot'S O' Nuts,32.881893,-111.768036,2006,0.6666666666666666,3.6,1.2,False,False
2021-12-19,2027-06-17,Standard Class,150574,United States,Jacksonville,Florida,32216,Chocolate,Gulf,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy'S,32.076176,-81.088371,2006,0.6492307692307693,3.25,1.1400000000000001,False,False
2023-12-02,2029-05-30,Standard Class,108455,United States,San Francisco,California,94122,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot'S O' Nuts,32.881893,-111.768036,2006,0.7134670487106017,3.49,1.0,False,False
2023-12-02,2029-05-30,Standard Class,108455,United States,San Francisco,California,94122,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,Wicked Choccy'S,32.076176,-81.088371,2006,0.6533333333333333,3.75,1.3,False,False
2023-12-02,2029-05-30,Standard Class,108455,United States,San Francisco,California,94122,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot'S O' Nuts,32.881893,-111.768036,2006,0.6944444444444444,3.6,1.0999999999999999,False,False
2024-05-03,2029-10-28,Standard Class,163209,United States,San Francisco,California,94122,Chocolate,Pacific,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,Lot'S O' Nuts,32.881893,-111.768036,2004,0.6666666666666667,3.6,1.2,False,False
2024-05-03,2029-10-28,Standard Class,163209,United States,San Francisco,California,94122,Chocolate,Pacific,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot'S O' Nuts,32.881893,-111.768036,2004,0.6666666666666666,3.6,1.2,False,False
2024-05-04,2029-10-29,Standard Class,128755,United States,Newport News,Virginia,23602,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,Lot'S O' Nuts,32.881893,-111.768036,2004,0.7134670487106017,3.49,1.0,False,False
2024-05-04,2029-10-29,Standard Class,128755,United States,Newport News,Virginia,23602,Chocolate,Gulf,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy'S,32.076176,-81.088371,2004,0.6492307692307693,3.25,1.1400000000000001,False,False
2024-05-04,2029-10-29,Standard Class,128755,United States,Newport News,Virginia,23602,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy'S,32.076176,-81.088371,2004,0.6533333333333334,3.75,1.3,False,False
2024-05-04,2029-10-29,Standard Class,128755,United States,Newport News,Virginia,23602,Chocolate,Gulf,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy'S,32.076176,-81.088371,2004,0.6492307692307692,3.25,1.14,False,False
2021-12-02,2027-05-29,Standard Class,117964,Canada,Moncton,New Brunswick,E1A,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy'S,32.076176,-81.088371,2004,0.6533333333333333,3.75,1.3,False,False
2021-12-02,2027-05-29,Standard Class,117964,Canada,Moncton,New Brunswick,E1A,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7.0,Lot'S O' Nuts,32.881893,-111.768036,2004,0.7134670487106017,3.4899999999999998,1.0,False,False
2022-12-02,2028-05-28,Standard Class,145154,Canada,Moncton,New Brunswick,E1A,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy'S,32.076176,-81.088371,2004,0.6533333333333333,3.75,1.3,False,False
2022-12-02,2028-05-28,Standard Class,154124,Canada,Moncton,New Brunswick,E1A,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7.0,Lot'S O' Nuts,32.881893,-111.768036,2004,0.7134670487106017,3.4899999999999998,1.0,False,False
2023-12-02,2029-05-28,Standard Class,124574,Canada,Moncton,New Brunswick,E1A,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy'S,32.076176,-81.088371,2004,0.6533333333333333,3.75,1.3,False,False
2023-12-02,2029-05-28,Standard Class,111254,Canada,Moncton,New Brunswick,E1A,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7.0,Lot'S O' Nuts,32.881893,-111.768036,2004,0.7134670487106017,3.4899999999999998,1.0,False,False
2024-12-02,2030-05-29,Standard Class,106541,Canada,Moncton,New Brunswick,E1A,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy'S,32.076176,-81.088371,2004,0.6533333333333333,3.75,1.3,False,False
2024-12-02,2030-05-29,Standard Class,145612,Canada,Moncton,New Brunswick,E1A,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7.0,Lot'S O' Nuts,32.881893,-111.768036,2004,0.7134670487106017,3.4899999999999998,1.0,False,False
2021-02-14,2026-08-11,Standard Class,121762,United States,Seattle,Washington,98103,Chocolate,Pacific,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot'S O' Nuts,32.881893,-111.768036,2004,0.6666666666666666,3.6,1.2,False,False
2021-02-14,2026-08-11,Standard Class,121762,United States,Seattle,Washington,98103,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot'S O' Nuts,32.881893,-111.768036,2004,0.6944444444444444,3.6,1.1,False,False
2021-02-14,2026-08-11,Standard Class,121762,United States,Seattle,Washington,98103,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot'S O' Nuts,32.881893,-111.768036,2004,0.6944444444444444,3.6,1.0999999999999999,False,False
2021-05-26,2026-11-20,Standard Class,156349,United States,Los Angeles,California,90008,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot'S O' Nuts,32.881893,-111.768036,2004,0.6944444444444444,3.6,1.1,False,False
2021-05-26,2026-11-20,Standard Class,156349,United States,Los Angeles,California,90008,Chocolate,Pacific,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy'S,32.076176,-81.088371,2004,0.6492307692307692,3.25,1.14,False,False
2021-05-26,2026-11-20,Standard Class,156349,United States,Los Angeles,California,90008,Chocolate,Pacific,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy'S,32.076176,-81.088371,2004,0.6492307692307692,3.25,1.14,False,False
2021-08-04,2027-01-29,Standard Class,134215,United States,Bangor,Maine,04401,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy'S,32.076176,-81.088371,2004,0.6492307692307692,3.25,1.14,False,False
2021-08-04,2027-01-29,Standard Class,134215,United States,Bangor,Maine,04401,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,48.75,13,31.85,16.9,Wicked Choccy'S,32.076176,-81.088371,2004,0.6533333333333333,3.75,1.2999999999999998,True,False
2021-08-04,2027-01-29,Standard Class,134215,United States,Bangor,Maine,04401,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,32.4,9,21.6,10.8,Lot'S O' Nuts,32.881893,-111.768036,2004,0.6666666666666667,3.5999999999999996,1.2000000000000002,False,False
2021-10-13,2027-04-10,Second Class,164742,United States,Lakewood,New Jersey,08701,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot'S O' Nuts,32.881893,-111.768036,2005,0.7134670487106017,3.49,1.0,False,False
2021-10-13,2027-04-10,Second Class,164742,United States,Lakewood,New Jersey,08701,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,Wicked Choccy'S,32.076176,-81.088371,2005,0.6492307692307692,3.25,1.14,False,False
2022-09-25,2028-03-24,Standard Class,120845,United States,Murfreesboro,Tennessee,37130,Chocolate,Gulf,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy'S,32.076176,-81.088371,2007,0.6492307692307692,3.25,1.14,False,False
2022-09-25,2028-03-24,Standard Class,120845,United States,Murfreesboro,Tennessee,37130,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot'S O' Nuts,32.881893,-111.768036,2007,0.6944444444444444,3.6,1.1,False,False
2022-09-25,2028-03-24,Standard Class,120845,United States,Murfreesboro,Tennessee,37130,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot'S O' Nuts,32.881893,-111.768036,2007,0.6944444444444444,3.6,1.1,False,False
2022-09-25,2028-03-24,Standard Class,120845,United States,Murfreesboro,Tennessee,37130,Chocolate,Gulf,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,Lot'S O' Nuts,32.881893,-111.768036,2007,0.6666666666666666,3.6,1.2,False,False
2023-09-05,2029-03-02,Standard Class,137673,United States,San Diego,California,92105,Chocolate,Pacific,Wonka Bar - Milk Chocolate,26.0,8,16.88,9.12,Wicked Choccy'S,32.076176,-81.088371,2005,0.6492307692307692,3.25,1.14,False,False
2023-11-07,2029-05-05,Standard Class,168830,United States,San Francisco,California,94122,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot'S O' Nuts,32.881893,-111.768036,2006,0.7134670487106016,3.49,1.0,False,False
2024-02-09,2029-08-06,Second Class,150602,United States,Los Angeles,California,90045,Chocolate,Pacific,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy'S,32.076176,-81.088371,2005,0.6492307692307692,3.25,1.14,False,False
2024-10-22,2030-04-20,Standard Class,156363,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot'S O' Nuts,32.881893,-111.768036,2006,0.7134670487106017,3.49,1.0,False,False
2024-10-22,2030-04-20,Standard Class,156363,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy'S,32.076176,-81.088371,2006,0.6533333333333333,3.75,1.3,False,False
2021-11-14,2027-05-09,Second Class,125556,United States,Fairfield,Connecticut,06824,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,32.5,10,21.1,11.4,Wicked Choccy'S,32.076176,-81.088371,2002,0.6492307692307693,3.25,1.1400000000000001,True,False
2021-11-14,2027-05-09,Second Class,125556,United States,Fairfield,Connecticut,06824,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,Wicked Choccy'S,32.076176,-81.088371,2002,0.6533333333333333,3.75,1.3,False,False
2023-09-29,2029-03-25,Standard Class,125794,United States,Los Angeles,California,90008,Chocolate,Pacific,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,Wicked Choccy'S,32.076176,-81.088371,2004,0.6492307692307692,3.25,1.14,False,False
2024-01-20,2029-07-13,First Class,152079,United States,Chicago,Illinois,60653,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot'S O' Nuts,32.881893,-111.768036,2001,0.7134670487106017,3.4899999999999998,1.0,False,False
2024-05-29,2029-11-25,Standard Class,121580,United States,Columbus,Indiana,47201,Chocolate,Interior,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy'S,32.076176,-81.088371,2006,0.6492307692307693,3.25,1.14,False,False
2024-05-29,2029-11-25,Standard Class,121580,United States,Columbus,Indiana,47201,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot'S O' Nuts,32.881893,-111.768036,2006,0.6944444444444444,3.6,1.1,False,False
2024-05-29,2029-11-25,Standard Class,121580,United States,Columbus,Indiana,47201,Chocolate,Interior,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,Wicked Choccy'S,32.076176,-81.088371,2006,0.6492307692307692,3.25,1.14,False,False
2024-05-29,2029-11-25,Standard Class,121580,United States,Columbus,Indiana,47201,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy'S,32.076176,-81.088371,2006,0.6533333333333334,3.75,1.3,False,False
2024-07-18,2030-01-13,Standard Class,142573,United States,Phoenix,Arizona,85023,Chocolate,Pacific,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy'S,32.076176,-81.088371,2005,0.6492307692307693,3.25,1.14,False,False
2024-07-18,2030-01-13,Standard Class,142573,United States,Phoenix,Arizona,85023,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy'S,32.076176,-81.088371,2005,0.6533333333333334,3.75,1.3,False,False
2024-07-18,2030-01-13,Standard Class,142573,United States,Phoenix,Arizona,85023,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot'S O' Nuts,32.881893,-111.768036,2005,0.6944444444444444,3.6,1.1,False,False
2024-07-18,2030-01-13,Standard Class,142573,United States,Phoenix,Arizona,85023,Chocolate,Pacific,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy'S,32.076176,-81.088371,2005,0.6492307692307692,3.25,1.14,False,False
2024-07-18,2030-01-13,Standard Class,142573,United States,Phoenix,Arizona,85023,Chocolate,Pacific,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot'S O' Nuts,32.881893,-111.768036,2005,0.6666666666666666,3.6,1.2,False,False
2024-11-06,2030-05-04,Standard Class,154109,United States,Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy'S,32.076176,-81.088371,2005,0.6492307692307692,3.25,1.14,False,False
2024-11-06,2030-05-04,Standard Class,154109,United States,Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy'S,32.076176,-81.088371,2005,0.6492307692307693,3.25,1.14,False,False
2023-08-04,2029-01-28,Standard Class,110254,United States,Suffolk,Virginia,23434,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,33.75,9,22.05,11.7,Wicked Choccy'S,32.076176,-81.088371,2004,0.6533333333333333,3.75,1.2999999999999998,False,False
